OMIM	efo_uri	efo_label
262300	http://www.orpha.net/ORDO/Orphanet_49382	Achromatopsia
610024	http://www.orpha.net/ORDO/Orphanet_49382	Achromatopsia
216900	http://www.orpha.net/ORDO/Orphanet_49382	Achromatopsia
613856	http://www.orpha.net/ORDO/Orphanet_49382	Achromatopsia
175100	http://www.orpha.net/ORDO/Orphanet_247806	APC-related attenuated familial adenomatous polyposis
215300	http://www.ebi.ac.uk/efo/EFO_0000333	chondrosarcoma
606984	http://www.orpha.net/ORDO/Orphanet_427	Familial hypoaldosteronism
203400	http://www.orpha.net/ORDO/Orphanet_427	Familial hypoaldosteronism
610600	http://www.orpha.net/ORDO/Orphanet_427	Familial hypoaldosteronism
616052	http://www.orpha.net/ORDO/Orphanet_352479	Autosomal recessive limb-girdle muscular dystrophy due to ISPD deficiency
617232	http://www.orpha.net/ORDO/Orphanet_352479	Autosomal recessive limb-girdle muscular dystrophy due to ISPD deficiency
208000	http://www.orpha.net/ORDO/Orphanet_51608	Generalized arterial calcification of infancy
614473	http://www.orpha.net/ORDO/Orphanet_51608	Generalized arterial calcification of infancy
275220	http://www.orpha.net/ORDO/Orphanet_93322	Tibial hemimelia
113620	http://www.orpha.net/ORDO/Orphanet_1297	Branchio-oculo-facial syndrome
133200	http://www.orpha.net/ORDO/Orphanet_317	Erythrokeratodermia variabilis
617524	http://www.orpha.net/ORDO/Orphanet_317	Erythrokeratodermia variabilis
617525	http://www.orpha.net/ORDO/Orphanet_317	Erythrokeratodermia variabilis
617526	http://www.orpha.net/ORDO/Orphanet_317	Erythrokeratodermia variabilis
618531	http://www.orpha.net/ORDO/Orphanet_317	Erythrokeratodermia variabilis
617756	http://www.orpha.net/ORDO/Orphanet_317	Erythrokeratodermia variabilis
300843	http://www.orpha.net/ORDO/Orphanet_90001	X-linked cone dysfunction syndrome with myopia
249650	http://www.orpha.net/ORDO/Orphanet_1035	Encephalopathy due to beta-mercaptolactate-cysteine disulfiduria
615761	http://www.orpha.net/ORDO/Orphanet_404473	Severe intellectual disability-progressive spastic diplegia syndrome
615075	http://www.orpha.net/ORDO/Orphanet_404473	Severe intellectual disability-progressive spastic diplegia syndrome
300615	http://www.orpha.net/ORDO/Orphanet_3057	Monoamine oxidase A deficiency
144200	http://www.orpha.net/ORDO/Orphanet_2199	Epidermolytic palmoplantar keratoderma
607475	http://www.orpha.net/ORDO/Orphanet_85128	Bothnia retinal dystrophy
606812	http://www.orpha.net/ORDO/Orphanet_24	Fumaric aciduria
614890	http://www.orpha.net/ORDO/Orphanet_319558	Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency
173200	http://www.orpha.net/ORDO/Orphanet_2897	Pityriasis rubra pilaris
614857	http://www.orpha.net/ORDO/Orphanet_26	Methylmalonic acidemia with homocystinuria
277380	http://www.orpha.net/ORDO/Orphanet_26	Methylmalonic acidemia with homocystinuria
277400	http://www.orpha.net/ORDO/Orphanet_26	Methylmalonic acidemia with homocystinuria
277410	http://www.orpha.net/ORDO/Orphanet_26	Methylmalonic acidemia with homocystinuria
255300	http://www.orpha.net/ORDO/Orphanet_614	Thomsen and Becker disease
255700	http://www.orpha.net/ORDO/Orphanet_614	Thomsen and Becker disease
160800	http://www.orpha.net/ORDO/Orphanet_614	Thomsen and Becker disease
615735	http://www.orpha.net/ORDO/Orphanet_2337	Non-epidermolytic palmoplantar keratoderma
600231	http://www.orpha.net/ORDO/Orphanet_2337	Non-epidermolytic palmoplantar keratoderma
616400	http://www.orpha.net/ORDO/Orphanet_2337	Non-epidermolytic palmoplantar keratoderma
600962	http://www.orpha.net/ORDO/Orphanet_2337	Non-epidermolytic palmoplantar keratoderma
309580	http://www.orpha.net/ORDO/Orphanet_93974	Smith-Fineman-Myers syndrome
612868	http://www.orpha.net/ORDO/Orphanet_98971	Posterior amorphous corneal dystrophy
253700	http://www.orpha.net/ORDO/Orphanet_353	Autosomal recessive limb-girdle muscular dystrophy type 2C
264180	http://www.orpha.net/ORDO/Orphanet_85174	Pseudodiastrophic dysplasia
268040	http://www.orpha.net/ORDO/Orphanet_3087	Retinohepatoendocrinologic syndrome
272300	http://www.orpha.net/ORDO/Orphanet_833	Encephalopathy due to sulfite oxidase deficiency
615501	http://www.orpha.net/ORDO/Orphanet_833	Encephalopathy due to sulfite oxidase deficiency
252160	http://www.orpha.net/ORDO/Orphanet_833	Encephalopathy due to sulfite oxidase deficiency
252150	http://www.orpha.net/ORDO/Orphanet_833	Encephalopathy due to sulfite oxidase deficiency
165600	http://www.orpha.net/ORDO/Orphanet_98606	Syndromic orbital border hypoplasia
170650	http://www.ebi.ac.uk/efo/EFO_0000649	periodontitis
260950	http://www.ebi.ac.uk/efo/EFO_0000649	periodontitis
611820	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
192500	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
611819	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
612955	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
613485	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
613688	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
600919	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
611818	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
613693	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
613695	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
603830	http://www.orpha.net/ORDO/Orphanet_101016	Romano-Ward syndrome
125400	http://www.orpha.net/ORDO/Orphanet_99789	Dentin dysplasia type I
146400	http://www.orpha.net/ORDO/Orphanet_99789	Dentin dysplasia type I
614557	http://www.orpha.net/ORDO/Orphanet_300179	Ehlers-Danlos syndrome, kyphoscoliotic and deafness type
614527	http://www.orpha.net/ORDO/Orphanet_261265	17q12 microdeletion syndrome
185300	http://www.orpha.net/ORDO/Orphanet_3205	Sturge-Weber syndrome
274240	http://www.orpha.net/ORDO/Orphanet_3327	Thyrocerebrorenal syndrome
218330	http://www.orpha.net/ORDO/Orphanet_1515	Cranioectodermal dysplasia
613610	http://www.orpha.net/ORDO/Orphanet_1515	Cranioectodermal dysplasia
614378	http://www.orpha.net/ORDO/Orphanet_1515	Cranioectodermal dysplasia
614099	http://www.orpha.net/ORDO/Orphanet_1515	Cranioectodermal dysplasia
612438	http://www.orpha.net/ORDO/Orphanet_139441	Hypomyelination with atrophy of basal ganglia and cerebellum
617899	http://www.orpha.net/ORDO/Orphanet_139441	Hypomyelination with atrophy of basal ganglia and cerebellum
248400	http://purl.obolibrary.org/obo/MONDO_0009559	mandibulofacial dysostosis with mental deficiency
125420	http://www.orpha.net/ORDO/Orphanet_99791	Dentin dysplasia type II
266265	http://www.orpha.net/ORDO/Orphanet_99843	Leukocyte adhesion deficiency type II
610205	http://www.orpha.net/ORDO/Orphanet_261629	Alagille syndrome due to a NOTCH2 point mutation
146550	http://www.orpha.net/ORDO/Orphanet_444	Marie Unna hereditary hypotrichosis
612841	http://www.orpha.net/ORDO/Orphanet_444	Marie Unna hereditary hypotrichosis
114550	http://www.ebi.ac.uk/efo/EFO_0000762	hepatocellular adenoma
142330	http://www.ebi.ac.uk/efo/EFO_0000762	hepatocellular adenoma
236800	http://www.orpha.net/ORDO/Orphanet_79155	Encephalopathy due to hydroxykynureninuria
613471	http://purl.obolibrary.org/obo/MONDO_0013276	Reynolds syndrome
227600	http://www.orpha.net/ORDO/Orphanet_328	Congenital factor X deficiency
309900	http://www.orpha.net/ORDO/Orphanet_580	Mucopolysaccharidosis type 2
116920	http://www.orpha.net/ORDO/Orphanet_2968	Leukocyte adhesion deficiency
266265	http://www.orpha.net/ORDO/Orphanet_2968	Leukocyte adhesion deficiency
612840	http://www.orpha.net/ORDO/Orphanet_2968	Leukocyte adhesion deficiency
314250	http://www.orpha.net/ORDO/Orphanet_53351	X-linked dystonia-parkinsonism
614415	http://www.orpha.net/ORDO/Orphanet_90280	Chilblain lupus
610448	http://www.orpha.net/ORDO/Orphanet_90280	Chilblain lupus
181350	http://www.orpha.net/ORDO/Orphanet_261	Emery-Dreifuss muscular dystrophy
310300	http://www.orpha.net/ORDO/Orphanet_261	Emery-Dreifuss muscular dystrophy
300696	http://www.orpha.net/ORDO/Orphanet_261	Emery-Dreifuss muscular dystrophy
612998	http://www.orpha.net/ORDO/Orphanet_261	Emery-Dreifuss muscular dystrophy
612999	http://www.orpha.net/ORDO/Orphanet_261	Emery-Dreifuss muscular dystrophy
614302	http://www.orpha.net/ORDO/Orphanet_261	Emery-Dreifuss muscular dystrophy
610618	http://www.orpha.net/ORDO/Orphanet_100054	Hereditary angioedema type 3
232500	http://www.orpha.net/ORDO/Orphanet_308670	Glycogen storage disease due to glycogen branching enzyme deficiency, congenital neuromuscular form
188740	http://www.orpha.net/ORDO/Orphanet_3332	Hypoplastic tibiae - postaxial polydactyly
277730	http://www.ebi.ac.uk/efo/EFO_1001242	Wernicke-Korsakoff syndrome
265380	http://www.orpha.net/ORDO/Orphanet_210122	Congenital alveolar capillary dysplasia
300946	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
606164	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
617408	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
615909	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
617409	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
612562	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
613308	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
614900	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
618313	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
606129	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
612561	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
617911	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
615550	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
105650	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
618312	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
610629	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
613309	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
612528	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
612563	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
612527	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
618310	http://www.orpha.net/ORDO/Orphanet_124	Blackfan-Diamond anemia
267000	http://www.orpha.net/ORDO/Orphanet_2849	Perlman syndrome
206920	http://www.orpha.net/ORDO/Orphanet_1106	Microphthalmia with limb anomalies
616896	http://purl.obolibrary.org/obo/MONDO_0014820	mitochondrial DNA depletion syndrome 14 (cardioencephalomyopathic type)
613093	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
602093	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
604393	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
304020	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
600977	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
617236	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
615374	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
615163	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
614500	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
604116	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
612657	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
610381	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
120970	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
603649	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
615860	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
601777	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
300476	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
615973	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
610283	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
616502	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
300834	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
605549	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
612775	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
608194	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
613660	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
600624	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
610478	http://www.orpha.net/ORDO/Orphanet_1872	Cone rod dystrophy
150699	http://www.ebi.ac.uk/efo/EFO_0000731	uterine fibroid
618077	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease
612245	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease
612261	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease
612278	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease
611081	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease
608448	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease
612244	http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease
609306	http://www.orpha.net/ORDO/Orphanet_101112	Spinocerebellar ataxia type 26
613661	http://www.orpha.net/ORDO/Orphanet_280071	ALG11-CDG
607678	http://www.orpha.net/ORDO/Orphanet_101084	Charcot-Marie-Tooth disease type 1D
618142	http://purl.obolibrary.org/obo/MONDO_0020647	microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome
305100	http://www.orpha.net/ORDO/Orphanet_181	X-linked hypohidrotic ectodermal dysplasia
261600	http://www.orpha.net/ORDO/Orphanet_2209	Maternal hyperphenylalaninemia
309583	http://www.orpha.net/ORDO/Orphanet_3063	X-linked intellectual disability, Snyder type
615485	http://www.orpha.net/ORDO/Orphanet_352577	Severe feeding difficulties - failure to thrive - microcephaly due to ASXL3 deficiency
609069	http://www.orpha.net/ORDO/Orphanet_65288	Permanent neonatal diabetes mellitus - pancreatic and cerebellar agenesis
231000	http://www.orpha.net/ORDO/Orphanet_77261	Gaucher disease type 3
604498	http://www.orpha.net/ORDO/Orphanet_3319	Congenital amegakaryocytic thrombocytopenia
268130	http://www.orpha.net/ORDO/Orphanet_3088	Revesz syndrome
105830	http://www.orpha.net/ORDO/Orphanet_72	Angelman syndrome
208230	http://www.orpha.net/ORDO/Orphanet_1159	Progressive pseudorheumatoid arthropathy of childhood
615502	http://www.orpha.net/ORDO/Orphanet_363611	Intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome
309640	http://www.orpha.net/ORDO/Orphanet_163982	X-linked intellectual disability - spastic quadriparesis
225310	http://www.orpha.net/ORDO/Orphanet_75501	Ehlers-Danlos syndrome, fibronectinemic type
612576	http://www.orpha.net/ORDO/Orphanet_3329	Tibial aplasia - ectrodactyly
119100	http://www.orpha.net/ORDO/Orphanet_3329	Tibial aplasia - ectrodactyly
610685	http://www.orpha.net/ORDO/Orphanet_3329	Tibial aplasia - ectrodactyly
613853	http://www.orpha.net/ORDO/Orphanet_860	Congenitally uncorrected transposition of the great arteries
608808	http://www.orpha.net/ORDO/Orphanet_860	Congenitally uncorrected transposition of the great arteries
613854	http://www.orpha.net/ORDO/Orphanet_860	Congenitally uncorrected transposition of the great arteries
109100	http://www.ebi.ac.uk/efo/EFO_0005809	type II hypersensitivity reaction disease
613551	http://www.ebi.ac.uk/efo/EFO_0005140	autoimmune disease
615952	http://www.ebi.ac.uk/efo/EFO_0005140	autoimmune disease
617006	http://www.ebi.ac.uk/efo/EFO_0005140	autoimmune disease
613443	http://www.orpha.net/ORDO/Orphanet_228384	5q14.3 microdeletion syndrome
263800	http://www.orpha.net/ORDO/Orphanet_358	Gitelman syndrome
613282	http://www.ebi.ac.uk/efo/EFO_0003095	non-alcoholic fatty liver disease
MTHU002869	http://www.ebi.ac.uk/efo/EFO_1000921	endomyocardial fibrosis
230350	http://www.orpha.net/ORDO/Orphanet_79238	Galactose epimerase deficiency
616004	http://www.orpha.net/ORDO/Orphanet_335	Congenital fibrinogen deficiency
202400	http://www.orpha.net/ORDO/Orphanet_335	Congenital fibrinogen deficiency
211800	http://www.orpha.net/ORDO/Orphanet_289601	Hereditary arterial and articular multiple calcification syndrome
613780	http://www.orpha.net/ORDO/Orphanet_233655	Rare genetic vascular disease
611788	http://www.orpha.net/ORDO/Orphanet_233655	Rare genetic vascular disease
615436	http://www.orpha.net/ORDO/Orphanet_233655	Rare genetic vascular disease
132900	http://www.orpha.net/ORDO/Orphanet_233655	Rare genetic vascular disease
614526	http://www.orpha.net/ORDO/Orphanet_261272	17q12 microduplication syndrome
609628	http://www.orpha.net/ORDO/Orphanet_77297	Majeed syndrome
243060	http://www.orpha.net/ORDO/Orphanet_137893	Male infertility due to large-headed multiflagellar polyploid spermatozoa
258870	http://www.orpha.net/ORDO/Orphanet_414	Gyrate atrophy of choroid and retina
253010	http://www.orpha.net/ORDO/Orphanet_309310	Mucopolysaccharidosis type 4B
610978	http://www.orpha.net/ORDO/Orphanet_209905	Brain-lung-thyroid syndrome
146160	http://www.orpha.net/ORDO/Orphanet_2491	Müllerian duct anomalies - limb anomalies
102370	http://www.orpha.net/ORDO/Orphanet_969	Acromicric dysplasia
257320	http://www.orpha.net/ORDO/Orphanet_89844	Lissencephaly syndrome, Norman-Roberts type
614293	http://www.ebi.ac.uk/efo/EFO_1000298	Hydatidiform Mole
231090	http://www.ebi.ac.uk/efo/EFO_1000298	Hydatidiform Mole
618432	http://www.ebi.ac.uk/efo/EFO_1000298	Hydatidiform Mole
618431	http://www.ebi.ac.uk/efo/EFO_1000298	Hydatidiform Mole
616022	http://www.orpha.net/ORDO/Orphanet_42738	Severe congenital neutropenia
617014	http://www.orpha.net/ORDO/Orphanet_42738	Severe congenital neutropenia
607671	http://www.orpha.net/ORDO/Orphanet_98807	Primary dystonia, DYT13 type
604278	http://www.orpha.net/ORDO/Orphanet_47159	Proximal renal tubular acidosis
179830	http://www.orpha.net/ORDO/Orphanet_47159	Proximal renal tubular acidosis
601088	http://www.ebi.ac.uk/efo/EFO_0009020	Aymé-Gripp syndrome
114150	http://www.orpha.net/ORDO/Orphanet_1319	Camptobrachydactyly
180200	http://www.orpha.net/ORDO/Orphanet_790	Retinoblastoma
145980	http://www.orpha.net/ORDO/Orphanet_93372	Familial hypocalciuric hypercalcemia type 1
270710	http://www.orpha.net/ORDO/Orphanet_2823	Paraplegia - brachydactyly - cone-shaped epiphysis
616866	http://purl.obolibrary.org/obo/MONDO_0014806	spinal muscular atrophy with congenital bone fractures 1
145260	http://www.orpha.net/ORDO/Orphanet_88938	Pseudohypoaldosteronism type 2A
300750	http://www.orpha.net/ORDO/Orphanet_171607	X-linked spastic paraplegia type 34
610443	http://www.orpha.net/ORDO/Orphanet_96169	Koolen-De Vries syndrome
607091	http://www.orpha.net/ORDO/Orphanet_79332	B4GALT1-CDG
612371	http://www.ebi.ac.uk/efo/EFO_0000289	bipolar disorder
612357	http://www.ebi.ac.uk/efo/EFO_0000289	bipolar disorder
